part_id_1,part_id_2,part_num_1,part_num_2,connected
28,64,3710,30162,0
28,65,3710,3037,0
28,66,3710,3069b,0
28,67,3710,30162,0
29,30,32000,32000,0
29,31,32000,4274,0
29,32,32000,4274,0
29,33,32000,4274,1
29,34,32000,4274,1
29,35,32000,32001,1
29,36,32000,43711,0
29,37,32000,43710,0
29,38,32000,20006,0
29,39,32000,20006,0
29,40,32000,3062b,0
29,41,32000,3062b,0
29,42,32000,4697a,0
29,43,32000,4697a,0
29,44,32000,4032a,0
29,45,32000,4599a,0
29,46,32000,4592,0
29,47,32000,4593,0
29,48,32000,3957a,0
29,49,32000,3062b,0
29,50,32000,55981,0
29,51,32000,55981,0
29,52,32000,55981,0
29,53,32000,55981,0
29,54,32000,55981,0
29,55,32000,55981,0
29,56,32000,55981,0
29,57,32000,55981,0
29,58,32000,55981,0
29,59,32000,55981,0
29,60,32000,6232,0
29,61,32000,3701,0
29,62,32000,3037,0
29,63,32000,3069b,0
29,64,32000,30162,0
29,65,32000,3037,0
29,66,32000,3069b,0
29,67,32000,30162,0
30,31,32000,4274,1
30,32,32000,4274,1
30,33,32000,4274,0
30,34,32000,4274,0
30,35,32000,32001,1
30,36,32000,43711,0
30,37,32000,43710,0
30,38,32000,20006,0
30,39,32000,20006,0
30,40,32000,3062b,0
30,41,32000,3062b,0
30,42,32000,4697a,0
30,43,32000,4697a,0
30,44,32000,4032a,0
30,45,32000,4599a,0
30,46,32000,4592,0
30,47,32000,4593,0
30,48,32000,3957a,0
30,49,32000,3062b,0
30,50,32000,55981,0
30,51,32000,55981,0
30,52,32000,55981,0
30,53,32000,55981,0
30,54,32000,55981,0
30,55,32000,55981,0
30,56,32000,55981,0
30,57,32000,55981,0
30,58,32000,55981,0
30,59,32000,55981,0
30,60,32000,6232,0
30,61,32000,3701,0
30,62,32000,3037,0
30,63,32000,3069b,0
30,64,32000,30162,0
30,65,32000,3037,0
30,66,32000,3069b,0
30,67,32000,30162,0
31,32,4274,4274,0
31,33,4274,4274,0
31,34,4274,4274,0
31,35,4274,32001,0
31,36,4274,43711,0
31,37,4274,43710,0
31,38,4274,20006,0
31,39,4274,20006,0
31,40,4274,3062b,0
31,41,4274,3062b,0
31,42,4274,4697a,0
31,43,4274,4697a,0
31,44,4274,4032a,0
31,45,4274,4599a,0
31,46,4274,4592,0
31,47,4274,4593,0
31,48,4274,3957a,0
31,49,4274,3062b,0
31,50,4274,55981,0
31,51,4274,55981,0
31,52,4274,55981,0
31,53,4274,55981,0
31,54,4274,55981,0
31,55,4274,55981,0
31,56,4274,55981,0
31,57,4274,55981,0
31,58,4274,55981,0
31,59,4274,55981,0
31,60,4274,6232,0
31,61,4274,3701,0
31,62,4274,3037,0
31,63,4274,3069b,0
31,64,4274,30162,0
31,65,4274,3037,0
31,66,4274,3069b,0
31,67,4274,30162,0
32,33,4274,4274,0
32,34,4274,4274,0
32,35,4274,32001,0
32,36,4274,43711,0
32,37,4274,43710,0
32,38,4274,20006,0
32,39,4274,20006,0
32,40,4274,3062b,0
32,41,4274,3062b,0
32,42,4274,4697a,0
32,43,4274,4697a,0
32,44,4274,4032a,0
32,45,4274,4599a,0
32,46,4274,4592,0
32,47,4274,4593,0
32,48,4274,3957a,0
32,49,4274,3062b,0
32,50,4274,55981,0
32,51,4274,55981,0
32,52,4274,55981,0
32,53,4274,55981,0
32,54,4274,55981,0
32,55,4274,55981,0
32,56,4274,55981,0
32,57,4274,55981,0
32,58,4274,55981,0
32,59,4274,55981,0
32,60,4274,6232,0
32,61,4274,3701,0
32,62,4274,3037,0
32,63,4274,3069b,0
32,64,4274,30162,0
32,65,4274,3037,0
32,66,4274,3069b,0
32,67,4274,30162,0
33,34,4274,4274,0
33,35,4274,32001,0
33,36,4274,43711,0
33,37,4274,43710,0
33,38,4274,20006,0
33,39,4274,20006,0
33,40,4274,3062b,0
33,41,4274,3062b,0
33,42,4274,4697a,0
33,43,4274,4697a,0
33,44,4274,4032a,0
33,45,4274,4599a,0
33,46,4274,4592,0
33,47,4274,4593,0
33,48,4274,3957a,0
33,49,4274,3062b,0
33,50,4274,55981,0
33,51,4274,55981,0
33,52,4274,55981,0
33,53,4274,55981,0
33,54,4274,55981,0
33,55,4274,55981,0
33,56,4274,55981,0
33,57,4274,55981,0
33,58,4274,55981,0
33,59,4274,55981,0
33,60,4274,6232,0
33,61,4274,3701,0
33,62,4274,3037,0
33,63,4274,3069b,0
33,64,4274,30162,0
33,65,4274,3037,0
33,66,4274,3069b,0
33,67,4274,30162,0
34,35,4274,32001,0
34,36,4274,43711,0
34,37,4274,43710,0
34,38,4274,20006,0
34,39,4274,20006,0
34,40,4274,3062b,0
34,41,4274,3062b,0
34,42,4274,4697a,0
34,43,4274,4697a,0
34,44,4274,4032a,0
34,45,4274,4599a,0
34,46,4274,4592,0
34,47,4274,4593,0
34,48,4274,3957a,0
34,49,4274,3062b,0
34,50,4274,55981,0
34,51,4274,55981,0
34,52,4274,55981,0
34,53,4274,55981,0
34,54,4274,55981,0
34,55,4274,55981,0
34,56,4274,55981,0
34,57,4274,55981,0
34,58,4274,55981,0
34,59,4274,55981,0
34,60,4274,6232,0
34,61,4274,3701,0
34,62,4274,3037,0
34,63,4274,3069b,0
34,64,4274,30162,0
34,65,4274,3037,0
34,66,4274,3069b,0
34,67,4274,30162,0
35,36,32001,43711,0
35,37,32001,43710,0
35,38,32001,20006,0
35,39,32001,20006,0
35,40,32001,3062b,0
35,41,32001,3062b,0
35,42,32001,4697a,0
35,43,32001,4697a,0
35,44,32001,4032a,1
35,45,32001,4599a,1
35,46,32001,4592,0
35,47,32001,4593,0
35,48,32001,3957a,1
35,49,32001,3062b,0
35,50,32001,55981,0
35,51,32001,55981,0
35,52,32001,55981,0
35,53,32001,55981,0
35,54,32001,55981,0
35,55,32001,55981,0
35,56,32001,55981,0
35,57,32001,55981,0
35,58,32001,55981,0
35,59,32001,55981,0
35,60,32001,6232,0
35,61,32001,3701,0
35,62,32001,3037,0
35,63,32001,3069b,0
35,64,32001,30162,0
35,65,32001,3037,0
35,66,32001,3069b,0
35,67,32001,30162,0
36,37,43711,43710,0
36,38,43711,20006,0
36,39,43711,20006,0
36,40,43711,3062b,0
36,41,43711,3062b,0
36,42,43711,4697a,0
36,43,43711,4697a,0
36,44,43711,4032a,0
36,45,43711,4599a,0
36,46,43711,4592,0
36,47,43711,4593,0
36,48,43711,3957a,0
36,49,43711,3062b,0
36,50,43711,55981,0
36,51,43711,55981,0
36,52,43711,55981,0
36,53,43711,55981,0
36,54,43711,55981,0
36,55,43711,55981,0
36,56,43711,55981,0
36,57,43711,55981,0
36,58,43711,55981,0
36,59,43711,55981,0
36,60,43711,6232,0
36,61,43711,3701,0
36,62,43711,3037,0
36,63,43711,3069b,0
36,64,43711,30162,0
36,65,43711,3037,0
36,66,43711,3069b,0
36,67,43711,30162,0
37,38,43710,20006,0
37,39,43710,20006,0
37,40,43710,3062b,0
37,41,43710,3062b,0
37,42,43710,4697a,0
37,43,43710,4697a,0
37,44,43710,4032a,0
37,45,43710,4599a,0
37,46,43710,4592,0
37,47,43710,4593,0
37,48,43710,3957a,0
37,49,43710,3062b,0
37,50,43710,55981,0
37,51,43710,55981,0
37,52,43710,55981,0
37,53,43710,55981,0
37,54,43710,55981,0
37,55,43710,55981,0
37,56,43710,55981,0
37,57,43710,55981,0
37,58,43710,55981,0
37,59,43710,55981,0
37,60,43710,6232,0
37,61,43710,3701,0
37,62,43710,3037,0
37,63,43710,3069b,0
37,64,43710,30162,0
37,65,43710,3037,0
37,66,43710,3069b,0
37,67,43710,30162,0
38,39,20006,20006,0
38,40,20006,3062b,0
38,41,20006,3062b,0
38,42,20006,4697a,0
38,43,20006,4697a,0
38,44,20006,4032a,0
38,45,20006,4599a,0
38,46,20006,4592,0
38,47,20006,4593,0
38,48,20006,3957a,0
38,49,20006,3062b,0
38,50,20006,55981,0
38,51,20006,55981,0
38,52,20006,55981,0
38,53,20006,55981,0
38,54,20006,55981,0
38,55,20006,55981,0
38,56,20006,55981,0
38,57,20006,55981,0
38,58,20006,55981,0
38,59,20006,55981,0
38,60,20006,6232,0
38,61,20006,3701,0
38,62,20006,3037,0
38,63,20006,3069b,0
38,64,20006,30162,0
38,65,20006,3037,0
38,66,20006,3069b,0
38,67,20006,30162,0
39,40,20006,3062b,0
39,41,20006,3062b,0
39,42,20006,4697a,0
39,43,20006,4697a,0
39,44,20006,4032a,0
39,45,20006,4599a,0
39,46,20006,4592,0
39,47,20006,4593,0
39,48,20006,3957a,0
39,49,20006,3062b,0
39,50,20006,55981,0
39,51,20006,55981,0
39,52,20006,55981,0
39,53,20006,55981,0
39,54,20006,55981,0
39,55,20006,55981,0
39,56,20006,55981,0
39,57,20006,55981,0
39,58,20006,55981,0
39,59,20006,55981,0
39,60,20006,6232,0
39,61,20006,3701,0
39,62,20006,3037,0
39,63,20006,3069b,0
39,64,20006,30162,0
39,65,20006,3037,0
39,66,20006,3069b,0
39,67,20006,30162,0
40,41,,3062b,0
40,42,,4697a,0
40,43,,4697a,1
40,44,,4032a,0
40,45,,4599a,0
40,46,,4592,0
40,47,,4593,0
40,48,,3957a,0
40,49,,3062b,0
40,50,,55981,0
40,51,,55981,0
40,52,,55981,0
40,53,,55981,0
40,54,,55981,0
40,55,,55981,0
40,56,,55981,0
40,57,,55981,0
40,58,,55981,0
40,59,,55981,0
40,60,,6232,0
40,61,,3701,0
40,62,,3037,0
40,63,,3069b,0
40,64,,30162,0
40,65,,3037,0
40,66,,3069b,0
40,67,,30162,0
41,42,,4697a,1
41,43,,4697a,0
41,44,,4032a,0
41,45,,4599a,0
41,46,,4592,0
41,47,,4593,0
41,48,,3957a,0
41,49,,3062b,0
41,50,,55981,0
41,51,,55981,0
41,52,,55981,0
41,53,,55981,0
41,54,,55981,0
41,55,,55981,0
41,56,,55981,0
41,57,,55981,0
41,58,,55981,0
41,59,,55981,0
41,60,,6232,0
41,61,,3701,0
41,62,,3037,0
41,63,,3069b,0
41,64,,30162,0
41,65,,3037,0
41,66,,3069b,0
41,67,,30162,0
42,43,3062b,4697a,0
42,44,3062b,4032a,0
42,45,3062b,4599a,0
42,46,3062b,4592,0
42,47,3062b,4593,0
42,48,3062b,3957a,0
42,49,3062b,3062b,0
42,50,3062b,55981,0
42,51,3062b,55981,0
42,52,3062b,55981,0
42,53,3062b,55981,0
42,54,3062b,55981,0
42,55,3062b,55981,0
42,56,3062b,55981,0
42,57,3062b,55981,0
42,58,3062b,55981,0
42,59,3062b,55981,0
42,60,3062b,6232,0
42,61,3062b,3701,0
42,62,3062b,3037,0
42,63,3062b,3069b,0
42,64,3062b,30162,0
42,65,3062b,3037,0
42,66,3062b,3069b,0
42,67,3062b,30162,0
43,44,3062b,4032a,0
43,45,3062b,4599a,0
43,46,3062b,4592,0
43,47,3062b,4593,0
43,48,3062b,3957a,0
43,49,3062b,3062b,0
43,50,3062b,55981,0
43,51,3062b,55981,0
43,52,3062b,55981,0
43,53,3062b,55981,0
43,54,3062b,55981,0
43,55,3062b,55981,0
43,56,3062b,55981,0
43,57,3062b,55981,0
43,58,3062b,55981,0
43,59,3062b,55981,0
43,60,3062b,6232,0
43,61,3062b,3701,0
43,62,3062b,3037,0
43,63,3062b,3069b,0
43,64,3062b,30162,0
43,65,3062b,3037,0
43,66,3062b,3069b,0
43,67,3062b,30162,0
44,45,4032a,4599a,0
44,46,4032a,4592,0
44,47,4032a,4593,0
44,48,4032a,3957a,1
44,49,4032a,3062b,0
44,50,4032a,55981,0
44,51,4032a,55981,0
44,52,4032a,55981,0
44,53,4032a,55981,0
44,54,4032a,55981,0
44,55,4032a,55981,0
44,56,4032a,55981,0
44,57,4032a,55981,0
44,58,4032a,55981,0
44,59,4032a,55981,0
44,60,4032a,6232,0
44,61,4032a,3701,0
44,62,4032a,3037,0
44,63,4032a,3069b,0
44,64,4032a,30162,0
44,65,4032a,3037,0
44,66,4032a,3069b,0
44,67,4032a,30162,0
45,46,4599a,4592,0
45,47,4599a,4593,0
45,48,4599a,3957a,0
45,49,4599a,3062b,0
45,50,4599a,55981,0
45,51,4599a,55981,0
45,52,4599a,55981,0
45,53,4599a,55981,0
45,54,4599a,55981,0
45,55,4599a,55981,0
45,56,4599a,55981,0
45,57,4599a,55981,0
45,58,4599a,55981,0
45,59,4599a,55981,0
45,60,4599a,6232,0
45,61,4599a,3701,0
45,62,4599a,3037,0
45,63,4599a,3069b,0
45,64,4599a,30162,0
45,65,4599a,3037,0
45,66,4599a,3069b,0
45,67,4599a,30162,0
46,47,4592,4593,1
46,48,4592,3957a,0
46,49,4592,3062b,0
46,50,4592,55981,0
46,51,4592,55981,0
46,52,4592,55981,0
46,53,4592,55981,0
46,54,4592,55981,0
46,55,4592,55981,0
46,56,4592,55981,0
46,57,4592,55981,0
46,58,4592,55981,0
46,59,4592,55981,0
46,60,4592,6232,0
46,61,4592,3701,0
46,62,4592,3037,0
46,63,4592,3069b,0
46,64,4592,30162,0
46,65,4592,3037,0
46,66,4592,3069b,0
46,67,4592,30162,0
47,48,4593,3957a,0
47,49,4593,3062b,0
47,50,4593,55981,0
47,51,4593,55981,0
47,52,4593,55981,0
47,53,4593,55981,0
47,54,4593,55981,0
47,55,4593,55981,0
47,56,4593,55981,0
47,57,4593,55981,0
47,58,4593,55981,0
47,59,4593,55981,0
47,60,4593,6232,0
47,61,4593,3701,0
47,62,4593,3037,0
47,63,4593,3069b,0
47,64,4593,30162,0
47,65,4593,3037,0
47,66,4593,3069b,0
47,67,4593,30162,0
48,49,3957a,3062b,0
48,50,3957a,55981,0
48,51,3957a,55981,0
48,52,3957a,55981,0
48,53,3957a,55981,0
48,54,3957a,55981,0
48,55,3957a,55981,0
48,56,3957a,55981,0
48,57,3957a,55981,0
48,58,3957a,55981,0
48,59,3957a,55981,0
48,60,3957a,6232,0
48,61,3957a,3701,0
48,62,3957a,3037,0
48,63,3957a,3069b,0
48,64,3957a,30162,0
48,65,3957a,3037,0
48,66,3957a,3069b,0
48,67,3957a,30162,0
49,50,3062b,55981,0
49,51,3062b,55981,0
49,52,3062b,55981,0
49,53,3062b,55981,0
49,54,3062b,55981,0
49,55,3062b,55981,0
49,56,3062b,55981,0
49,57,3062b,55981,0
49,58,3062b,55981,0
49,59,3062b,55981,0
49,60,3062b,6232,0
49,61,3062b,3701,0
49,62,3062b,3037,0
49,63,3062b,3069b,0
49,64,3062b,30162,0
49,65,3062b,3037,0
49,66,3062b,3069b,0
49,67,3062b,30162,0
50,51,55981,55981,0
50,52,55981,55981,0
50,53,55981,55981,0
50,54,55981,55981,0
50,55,55981,55981,0
50,56,55981,55981,0
50,57,55981,55981,0
50,58,55981,55981,0
50,59,55981,55981,0
50,60,55981,6232,0
50,61,55981,3701,0
50,62,55981,3037,0
50,63,55981,3069b,0
50,64,55981,30162,0
50,65,55981,3037,0
50,66,55981,3069b,0
50,67,55981,30162,0
51,52,55981,55981,0
51,53,55981,55981,0
51,54,55981,55981,0
51,55,55981,55981,0
51,56,55981,55981,0
51,57,55981,55981,0
51,58,55981,55981,0
51,59,55981,55981,0
51,60,55981,6232,0
51,61,55981,3701,0
51,62,55981,3037,0
51,63,55981,3069b,0
51,64,55981,30162,0
51,65,55981,3037,0
51,66,55981,3069b,0
51,67,55981,30162,0
52,53,55981,55981,0
52,54,55981,55981,0
52,55,55981,55981,0
52,56,55981,55981,0
52,57,55981,55981,0
52,58,55981,55981,0
52,59,55981,55981,0
52,60,55981,6232,0
52,61,55981,3701,0
52,62,55981,3037,0
52,63,55981,3069b,0
52,64,55981,30162,0
52,65,55981,3037,0
52,66,55981,3069b,0
52,67,55981,30162,0
53,54,55981,55981,0
53,55,55981,55981,0
53,56,55981,55981,0
53,57,55981,55981,0
53,58,55981,55981,0
53,59,55981,55981,0
53,60,55981,6232,0
53,61,55981,3701,0
53,62,55981,3037,0
53,63,55981,3069b,0
53,64,55981,30162,0
53,65,55981,3037,0
53,66,55981,3069b,0
53,67,55981,30162,0
54,55,55981,55981,0
54,56,55981,55981,0
54,57,55981,55981,0
54,58,55981,55981,0
54,59,55981,55981,0
54,60,55981,6232,0
54,61,55981,3701,0
54,62,55981,3037,0
54,63,55981,3069b,0
54,64,55981,30162,0
54,65,55981,3037,0
54,66,55981,3069b,0
54,67,55981,30162,0
55,56,55981,55981,0
55,57,55981,55981,0
55,58,55981,55981,0
55,59,55981,55981,0
55,60,55981,6232,0
55,61,55981,3701,0
55,62,55981,3037,0
55,63,55981,3069b,0
55,64,55981,30162,0
55,65,55981,3037,0
55,66,55981,3069b,0
55,67,55981,30162,0
56,57,55981,55981,0
56,58,55981,55981,0
56,59,55981,55981,0
56,60,55981,6232,0
56,61,55981,3701,0
56,62,55981,3037,0
56,63,55981,3069b,0
56,64,55981,30162,0
56,65,55981,3037,0
56,66,55981,3069b,0
56,67,55981,30162,0
57,58,55981,55981,0
57,59,55981,55981,0
57,60,55981,6232,0
57,61,55981,3701,0
57,62,55981,3037,0
57,63,55981,3069b,0
57,64,55981,30162,0
57,65,55981,3037,0
57,66,55981,3069b,0
57,67,55981,30162,0
58,59,55981,55981,0
58,60,55981,6232,0
58,61,55981,3701,0
58,62,55981,3037,0
58,63,55981,3069b,0
58,64,55981,30162,0
58,65,55981,3037,0
58,66,55981,3069b,0
58,67,55981,30162,0
59,60,55981,6232,0
59,61,55981,3701,0
59,62,55981,3037,0
59,63,55981,3069b,0
59,64,55981,30162,0
59,65,55981,3037,0
59,66,55981,3069b,0
59,67,55981,30162,0
60,61,6232,3701,1
60,62,6232,3037,0
60,63,6232,3069b,0
60,64,6232,30162,0
60,65,6232,3037,0
60,66,6232,3069b,0
60,67,6232,30162,0
61,62,3701,3037,0
61,63,3701,3069b,0
61,64,3701,30162,0
61,65,3701,3037,0
61,66,3701,3069b,0
61,67,3701,30162,0
62,63,3037,3069b,1
62,64,3037,30162,1
62,65,3037,3037,0
62,66,3037,3069b,0
62,67,3037,30162,0
63,64,3069b,30162,0
63,65,3069b,3037,0
63,66,3069b,3069b,0
63,67,3069b,30162,0
64,65,30162,3037,0
64,66,30162,3069b,0
64,67,30162,30162,0
65,66,3037,3069b,1
65,67,3037,30162,1
66,67,3069b,30162,0
